companyName,companyIndustry,recruitmentType,jobName,jobCity,jobPeopNum,releaseTime,companySize,companyType,positionCategory,jobURL
中国移动通信有限公司-中国移动在线服务有限公司,"互联网/电子商务,计算机软件,IT服务(系统/数据/维护),电子技术/半导体/集成电路",校园招聘,前端开发-对外业务拓展中心-上海,上海,若干,2017-09-06,10000人以上,国企,软件工程师,//xiaoyuan.zhaopin.com/job/CC000920419J90000717000
中国移动通信有限公司-中国移动在线服务有限公司,"互联网/电子商务,计算机软件,IT服务(系统/数据/维护),电子技术/半导体/集成电路",校园招聘,数据分析-IT系统部-上海,上海,若干,2017-09-06,10000人以上,国企,软件工程师,//xiaoyuan.zhaopin.com/job/CC000920419J90000745000
中国移动通信有限公司-中国移动在线服务有限公司,"互联网/电子商务,计算机软件,IT服务(系统/数据/维护),电子技术/半导体/集成电路",校园招聘,安卓开发-对外业务拓展中心-上海,上海,若干,2017-09-06,10000人以上,国企,软件工程师,//xiaoyuan.zhaopin.com/job/CC000920419J90000714000
中国移动通信有限公司-中国移动在线服务有限公司,"互联网/电子商务,计算机软件,IT服务(系统/数据/维护),电子技术/半导体/集成电路",校园招聘,开发运维-对外业务拓展中心-上海,上海,若干,2017-09-06,10000人以上,国企,软件工程师,//xiaoyuan.zhaopin.com/job/CC000920419J90000708000
中国移动通信有限公司-中国移动在线服务有限公司,"互联网/电子商务,计算机软件,IT服务(系统/数据/维护),电子技术/半导体/集成电路",校园招聘,前端开发-IT系统部-上海,上海,若干,2017-09-06,10000人以上,国企,软件工程师,//xiaoyuan.zhaopin.com/job/CC000920419J90000751000
中国移动通信有限公司-中国移动在线服务有限公司,"互联网/电子商务,计算机软件,IT服务(系统/数据/维护),电子技术/半导体/集成电路",校园招聘,JAVA开发-对外业务拓展中心-上海,上海,若干,2017-09-06,10000人以上,国企,软件工程师,//xiaoyuan.zhaopin.com/job/CC000920419J90000711000
中国移动通信有限公司-中国移动在线服务有限公司,"互联网/电子商务,计算机软件,IT服务(系统/数据/维护),电子技术/半导体/集成电路",校园招聘,产品经理助理-IT系统部-上海,上海,若干,2017-09-06,10000人以上,国企,软件工程师,//xiaoyuan.zhaopin.com/job/CC000920419J90000741000
中国移动通信有限公司-中国移动在线服务有限公司,"互联网/电子商务,计算机软件,IT服务(系统/数据/维护),电子技术/半导体/集成电路",校园招聘,语音算法研究-IT系统部-上海,上海,若干,2017-09-06,10000人以上,国企,软件工程师,//xiaoyuan.zhaopin.com/job/CC000920419J90000757000
中国建筑装饰集团有限公司-中建东方装饰有限公司,"房地产/建筑/建材/工程,家居/室内设计/装饰装潢",校园招聘,企业策划,上海,若干,2017-09-05,1000-9999人,国企,行政专员/助理,//xiaoyuan.zhaopin.com/job/CC000915481J90000031000
沈阳东软医疗系统有限公司-沈阳东软医疗系统有限公司,医疗设备/器械,校园招聘,射频工程师,上海,3,2017-09-05,500-999人,合资,医疗器械研发,//xiaoyuan.zhaopin.com/job/CC000112574J90000006000
沈阳东软医疗系统有限公司-沈阳东软医疗系统有限公司,医疗设备/器械,校园招聘,电气工程师,上海,2,2017-09-05,500-999人,合资,医疗器械研发,//xiaoyuan.zhaopin.com/job/CC000112574J90000002000
沈阳东软医疗系统有限公司-沈阳东软医疗系统有限公司,医疗设备/器械,校园招聘,系统测试工程师,上海,1,2017-09-05,500-999人,合资,医疗器械研发,//xiaoyuan.zhaopin.com/job/CC000112574J90000010000
中国电信集团-中国电信上海公司,互联网/电子商务,校园招聘,SDN网管运营,上海,20,2017-09-05,500-999人,国企,产品运营,//xiaoyuan.zhaopin.com/job/CC000109410J90000517000
中国电信集团-中国电信上海公司,互联网/电子商务,校园招聘,移动网络优维建,上海,10,2017-09-05,500-999人,国企,网络工程师,//xiaoyuan.zhaopin.com/job/CC000109410J90000520000
中国电信集团-中国电信上海公司,互联网/电子商务,校园招聘,维护与服务支撑,上海,50,2017-09-05,500-999人,国企,IT技术支持/维护工程师,//xiaoyuan.zhaopin.com/job/CC000109410J90000522000
中国电信集团-中国电信上海公司,互联网/电子商务,校园招聘,天翼高清开发运营,上海,10,2017-09-05,500-999人,国企,产品运营,//xiaoyuan.zhaopin.com/job/CC000109410J90000516000
中国电信集团-中国电信上海公司,互联网/电子商务,校园招聘,云平台开发运营,上海,30,2017-09-05,500-999人,国企,系统工程师,//xiaoyuan.zhaopin.com/job/CC000109410J90000518000
中国电信集团-中国电信上海公司,互联网/电子商务,校园招聘,ICT产品经理,上海,30,2017-09-05,500-999人,国企,产品总监,//xiaoyuan.zhaopin.com/job/CC000109410J90000519000
中国电信集团-中国电信上海公司,互联网/电子商务,校园招聘,销售与服务,上海,50,2017-09-05,500-999人,国企,产品运营,//xiaoyuan.zhaopin.com/job/CC000109410J90000521000
中国电信集团-中国电信上海公司,互联网/电子商务,校园招聘,大数据开发运营,上海,30,2017-09-05,500-999人,国企,数据运营,//xiaoyuan.zhaopin.com/job/CC000109410J90000515000
中国船舶重工集团公司-中船重工第七〇四研究所,大型设备/机电设备/重工业,校园招聘,监控软件开发,上海,1,2017-09-04,10000人以上,国企,软件工程师,//xiaoyuan.zhaopin.com/job/CC000134857J90001449000
乐鑫信息科技(上海)有限公司-乐鑫信息科技(上海)有限公司,电子技术/半导体/集成电路,校园招聘,Marketing Management Trainee 市场管理管培生,上海,若干,2017-09-04,100-499人,合资,培训生,//xiaoyuan.zhaopin.com/job/CC000121473J90000038000
中国船舶重工集团公司-中船重工第七一一研究所,大型设备/机电设备/重工业,校园招聘,自动化工程事业部仪控工程师,上海,2,2017-09-04,10000人以上,国企,其他,//xiaoyuan.zhaopin.com/job/CC000134857J90001439000
中国船舶重工集团公司-中船重工第七一一研究所,大型设备/机电设备/重工业,校园招聘,自动化工程事业部软件工程师,上海,2,2017-09-04,10000人以上,国企,软件工程师,//xiaoyuan.zhaopin.com/job/CC000134857J90001154000
中国船舶重工集团公司-中船重工第七一一研究所,大型设备/机电设备/重工业,校园招聘,自动化工程事业部机械设计工程师,上海,若干,2017-09-04,10000人以上,国企,其他,//xiaoyuan.zhaopin.com/job/CC000134857J90001435000
中国船舶重工集团公司-中船重工第七一一研究所,大型设备/机电设备/重工业,校园招聘,热气机事业部工艺工程师,上海,2,2017-09-04,10000人以上,国企,其他,//xiaoyuan.zhaopin.com/job/CC000134857J90001428000
中国船舶重工集团公司-中船重工第七一一研究所,大型设备/机电设备/重工业,校园招聘,自动化工程事业部系统集成设计师,上海,若干,2017-09-04,10000人以上,国企,其他,//xiaoyuan.zhaopin.com/job/CC000134857J90001433000
中国船舶重工集团公司-中船重工第七一一研究所,大型设备/机电设备/重工业,校园招聘,自动化工程事业部项目工程师,上海,若干,2017-09-04,10000人以上,国企,其他,//xiaoyuan.zhaopin.com/job/CC000134857J90001437000
中国船舶重工集团公司-中船重工第七一一研究所,大型设备/机电设备/重工业,校园招聘,研发中心试验工程师,上海,5,2017-09-04,10000人以上,国企,其他,//xiaoyuan.zhaopin.com/job/CC000134857J90001155000
中国船舶重工集团公司-中船重工第七一一研究所,大型设备/机电设备/重工业,校园招聘,螺杆机械事业部机械工程师,上海,若干,2017-09-04,10000人以上,国企,其他,//xiaoyuan.zhaopin.com/job/CC000134857J90001443000
